Date,RF_HXZ,Mkt-RF_HXZ,ME_HXZ,IA_HXZ,ROE_HXZ,EG_HXZ
1968-06-06,0.026,0.8908,0.3799,-0.5775,-0.4102,-0.7063
1968-06-07,0.026,0.6678,0.1617,-0.1568,-0.0946,-0.4644
1968-06-10,0.026,0.1061,0.0237,-0.0384,0.3726,-0.1066
1968-06-11,0.026,0.2301,0.1375,0.0572,-0.0963,0.1245
1968-06-13,0.026,-0.4345,-0.3034,0.4525,0.5776,0.1754
1968-06-14,0.026,-0.1595,-0.1575,0.5419,-0.1651,0.1375
1968-06-17,0.026,-1.1194,-0.3493,0.6581,-0.2544,0.2558
1968-06-18,0.026,-0.1183,0.0419,0.1125,-0.2095,-0.0715
1968-06-20,0.026,0.5097,-0.2401,0.2106,0.1256,0.3272
1968-06-21,0.026,0.1427,0.0789,0.1379,-0.234,-0.0426
1968-06-24,0.026,-0.3878,-0.042,0.5367,0.0314,-0.0226
1968-06-25,0.026,-0.4341,-0.4059,-0.2874,0.0948,0.439
1968-06-27,0.026,-0.1689,-0.1088,0.1232,0.2124,0.0342
1968-06-28,0.026,-0.3432,0.3597,0.4843,-0.1356,-0.221
1968-07-01,0.0281,-0.2312,0.2098,0.121,-0.1212,-0.1245
1968-07-02,0.0281,0.4141,0.0679,-0.3291,-0.3471,-0.2529
1968-07-03,0.0281,1.2465,0.4222,-0.1983,0.0057,-0.0218
1968-07-08,0.0281,1.0611,0.1518,-0.4333,-0.3059,0.0678
1968-07-09,0.0281,0.2714,-0.1661,0.175,-0.0092,-0.121
1968-07-11,0.0281,0.0987,0.0108,0.9903,0.2362,0.4656
1968-07-12,0.0281,-0.0559,0.2179,-0.2014,-0.4731,0.0813
1968-07-15,0.0281,-0.1646,0.1673,0.4354,0.1279,0.4746
1968-07-16,0.0281,-0.5357,-0.0148,0.4,-0.2517,0.5349
1968-07-18,0.0281,-0.3455,0.1434,0.578,0.2948,0.9593
1968-07-19,0.0281,-0.9436,-0.1916,0.4753,-0.4634,0.5539
1968-07-22,0.0281,-1.4224,-0.7404,0.6442,-0.227,0.4609
1968-07-23,0.0281,-0.2476,-0.2048,-0.3123,-0.0922,-0.4173
1968-07-25,0.0281,-1.306,0.1113,0.3786,-0.065,0.6145
1968-07-26,0.0281,0.2637,-0.5874,0.4765,0.1003,0.0379
1968-07-29,0.0281,-0.8762,-0.5518,-0.1868,-0.2613,0.1667
1968-07-30,0.0281,0.1117,-0.2172,-0.1991,-0.2766,0.077
1968-08-01,0.0248,-0.5422,-0.0767,0.4733,0.2878,0.4262
1968-08-02,0.0248,-0.566,-0.1165,-0.2426,-0.1501,-0.187
1968-08-05,0.0248,0.3841,0.3734,-0.2423,-0.255,-0.1688
1968-08-06,0.0248,0.4532,0.3951,0.0572,-0.0187,0.0618
1968-08-08,0.0248,-0.2449,-0.0825,-0.0159,-0.2894,0.0764
1968-08-09,0.0248,0.0291,0.0234,-0.1741,-0.2169,-0.1464
1968-08-12,0.0248,0.9905,0.2161,-0.3142,-0.1237,0.0401
1968-08-13,0.0248,0.4429,0.022,-0.0774,-0.1528,0.2922
1968-08-15,0.0248,-0.3895,0.5303,-0.2131,-0.0432,-0.0454
1968-08-16,0.0248,0.5856,0.1338,0.138,0.2328,0.2087
1968-08-19,0.0248,0.3406,0.2079,0.0458,0.1535,0.1664
1968-08-20,0.0248,0.006,-0.1273,-0.1614,-0.1815,0.1372
1968-08-22,0.0248,-0.3177,-0.0983,0.2648,0.0637,0.4256
1968-08-23,0.0248,0.0295,0.3661,0.1639,-0.3766,0.0069
1968-08-26,0.0248,0.2274,-0.1163,0.2075,0.0642,0.3345
1968-08-27,0.0248,-0.192,0.2895,0.2061,0.0979,-0.0255
1968-08-29,0.0248,-0.1155,0.0868,0.355,0.6297,0.3474
1968-08-30,0.0248,0.2137,0.1075,0.0198,-0.354,-0.3917
1968-09-03,0.0247,0.3684,0.0227,-0.1984,0.021,-0.016
1968-09-04,0.0247,0.61,-0.0233,0.1333,-0.162,0.1224
1968-09-05,0.0247,0.7,-0.4219,0.2562,-0.5708,0.2597
1968-09-06,0.0247,0.4248,0.0681,0.1807,-0.0376,-0.4566
1968-09-09,0.0247,0.1267,0.3302,-0.2374,-0.4951,-0.232
1968-09-10,0.0247,-0.4984,0.1901,-0.0784,-0.0797,0.2153
1968-09-12,0.0247,-0.2036,0.2844,0.4597,0.3773,0.5653
1968-09-13,0.0247,0.3648,0.2078,-0.4541,-0.2419,-0.1564
1968-09-16,0.0247,0.378,-0.1715,0.0759,-0.0332,0.1667
1968-09-17,0.0247,0.2359,-0.2485,-0.2001,-0.3247,-0.2799
1968-09-19,0.0247,0.1607,0.2043,-0.3557,-0.1664,-0.315
1968-09-20,0.0247,0.1098,-0.1829,-0.176,-0.8543,-0.4171
1968-09-23,0.0247,0.5664,-0.2725,-0.0071,-0.1459,0.1747
1968-09-24,0.0247,0.3669,0.3838,-0.0162,0.0071,-0.2675
1968-09-26,0.0247,-0.2004,0.0933,0.107,0.0692,-0.1229
1968-09-27,0.0247,0.0666,0.4883,-0.1468,-0.4606,-0.5312
1968-09-30,0.0247,0.4069,0.4203,0.14,-0.1688,0.1116
1968-10-01,0.0244,0.1612,0.2312,0.2951,-0.1202,-0.0884
1968-10-03,0.0244,0.3428,0.0006,0.1519,-0.0207,-0.2463
1968-10-04,0.0244,0.2624,-0.4292,0.0711,0.0657,0.4721
1968-10-07,0.0244,-0.0327,-0.0959,0.0114,-0.0283,-0.1435
1968-10-08,0.0244,-0.0539,-0.1624,0.0091,0.0782,-0.3335
1968-10-10,0.0244,-0.42,0.1486,0.1698,0.3748,0.1138
1968-10-11,0.0244,0.0034,0.3649,0.073,-0.1615,-0.1014
1968-10-14,0.0244,0.1613,0.1408,-0.055,0.0819,-0.2126
1968-10-15,0.0244,0.1865,-0.0425,0.0874,-0.4155,0.0943
1968-10-17,0.0244,0.485,-0.4139,0.5559,0.0256,0.8663
1968-10-18,0.0244,0.6893,-0.3203,0.075,0.2332,0.5073
1968-10-21,0.0244,0.1432,-0.0671,0.0983,0.0821,0.4431
1968-10-22,0.0244,-0.3389,0.101,-0.0837,-0.2041,0.1227
1968-10-24,0.0244,-0.6281,0.4545,0.0159,0.0187,0.0529
1968-10-25,0.0244,0.3117,0.1047,0.3188,0.1622,0.1235
1968-10-28,0.0244,-0.3154,-0.098,0.4212,0.0851,-0.0215
1968-10-29,0.0244,-0.5748,-0.3472,0.2146,0.1138,0.5259
1968-10-31,0.0244,0.0523,-0.2408,0.2303,0.1267,0.3486
1968-11-01,0.0262,-0.3674,-0.1486,-0.0664,0.0921,0.1443
1968-11-04,0.0262,0.0153,-0.1804,0.1288,0.2794,0.1635
1968-11-06,0.0262,0.1816,0.129,0.1663,0.0325,0.0351
1968-11-07,0.0262,0.2706,-0.1027,-0.0496,0.4528,0.197
1968-11-08,0.0262,0.5172,0.2153,0.1988,-0.4289,-0.3023
1968-11-12,0.0262,0.7426,0.3751,-0.386,-0.1606,0.1278
1968-11-13,0.0262,0.5585,0.466,-0.6116,0.0033,0.1539
1968-11-14,0.0262,0.0956,0.4423,-0.2223,-0.0003,-0.2643
1968-11-15,0.0262,0.5647,0.4473,0.2855,0.2691,-0.1241
1968-11-18,0.0262,0.16,-0.0037,0.2387,-0.0261,-0.0339
1968-11-19,0.0262,0.2861,0.2661,-0.3286,-0.2308,-0.1797
1968-11-21,0.0262,-0.0507,0.3857,-0.4326,-0.08,-0.2154
1968-11-22,0.0262,0.4467,0.1451,-0.3321,-0.2734,0.1898
1968-11-25,0.0262,0.2587,0.1205,-0.0263,-0.1833,-0.3672
1968-11-26,0.0262,0.6614,0.0199,-0.1615,-0.0478,-0.327
1968-11-27,0.0262,0.4205,0.263,-0.0126,0.0899,0.3225
1968-11-29,0.0262,0.556,-0.2052,0.2208,-0.2466,-0.3973
1968-12-02,0.0236,-0.1883,0.2161,0.4649,0.263,-0.1083
1968-12-03,0.0236,-0.099,0.0922,-0.0272,0.4667,-0.0736
1968-12-05,0.0236,-0.2884,0.6575,0.2545,0.3233,-0.1371
1968-12-06,0.0236,0.2572,0.1491,0.3753,-0.2247,-0.1154
1968-12-09,0.0236,-0.1841,0.3642,0.1445,-0.4482,-0.2374
1968-12-10,0.0236,-0.1825,0.2409,-0.2161,-0.0137,0.2797
1968-12-12,0.0236,-0.041,0.2115,0.0595,-0.3194,-0.562
1968-12-13,0.0236,0.2752,0.0777,0.3953,-0.4892,-0.0801
1968-12-16,0.0236,-0.3921,0.154,-0.0146,-0.3049,-0.0047
1968-12-17,0.0236,-0.4555,-0.104,0.0002,0.2882,0.2151
1968-12-19,0.0236,0.232,-0.0451,-0.1929,0.1315,-0.0727
1968-12-20,0.0236,-0.4903,0.5632,0.5083,-0.0405,-0.2588
1968-12-23,0.0236,-1.0508,0.2984,0.3158,-0.2211,0.0605
1968-12-24,0.0236,-0.1332,0.1477,-0.0966,-0.0309,0.077
1968-12-26,0.0236,0.1081,0.2145,-0.132,-0.196,-0.0074
1968-12-27,0.0236,-0.3842,0.2117,0.2633,0.0484,0.0014
1968-12-30,0.0236,-1.0445,-0.5553,0.3916,-0.0547,0.1296
1968-12-31,0.0236,0.0752,0.3204,0.1289,0.0063,0.0049
1969-01-02,0.0228,0.0859,0.235,0.2221,-0.1301,-0.2399
1969-01-03,0.0228,-0.0103,-0.0497,0.2342,0.0666,-0.2293
1969-01-06,0.0228,-1.5163,-0.2211,0.0221,-0.0631,-0.0132
1969-01-07,0.0228,-1.3705,-0.9183,-0.3534,0.0132,0.1262
1969-01-08,0.0228,-0.5103,-0.2185,-0.1359,0.0773,-0.2642
1969-01-09,0.0228,0.3974,0.1186,-0.2663,0.0627,0.1167
1969-01-10,0.0228,-0.2973,0.0255,0.2602,-0.3269,-0.0052
1969-01-13,0.0228,-0.7302,-0.9152,0.3581,0.0504,0.3044
1969-01-14,0.0228,0.734,0.0068,-0.1686,0.2452,0.0653
1969-01-15,0.0228,0.6041,0.707,0.0508,-0.0147,-0.0631
1969-01-16,0.0228,0.5531,0.4681,0.2097,0.3003,0.4368
1969-01-17,0.0228,-0.098,0.3056,0.0904,0.2204,-0.0564
1969-01-20,0.0228,-0.2037,0.2186,0.0464,-0.1282,0.0046
1969-01-21,0.0228,-0.1299,0.178,-0.0959,0.1173,0.4654
1969-01-22,0.0228,0.393,0.2179,0.0539,-0.0144,-0.2378
1969-01-23,0.0228,0.5219,0.2966,0.1782,-0.3057,-0.2036
1969-01-24,0.0228,-0.0628,-0.1196,0.0448,-0.0817,-0.1477
1969-01-27,0.0228,-0.0066,-0.0879,0.0814,-0.046,0.0996
1969-01-28,0.0228,0.0271,0.0988,0.0188,0.0367,0.2783
1969-01-29,0.0228,0.0728,-0.139,0.0174,-0.486,-0.1488
1969-01-30,0.0228,-0.032,-0.1267,-0.1056,0.243,0.0532
1969-01-31,0.0228,0.368,-0.3452,0.4341,0.1227,0.1004
1969-02-03,0.0256,-0.0967,-0.1839,0.4054,-0.1911,0.0637
1969-02-04,0.0256,-0.0007,0.0147,0.0364,-0.1567,0.2105
1969-02-05,0.0256,0.1397,-0.2128,-0.0372,0.0036,0.1894
1969-02-06,0.0256,0.3145,-0.3333,-0.2588,0.0428,-0.0374
1969-02-07,0.0256,0.0824,-0.1154,-0.1377,0.0058,0.3393
1969-02-11,0.0256,0.0762,0.2411,-0.2158,0.3452,0.0921
1969-02-12,0.0256,-0.0498,0.0117,0.1261,0.209,0.1286
1969-02-13,0.0256,0.0322,-0.2032,0.0829,0.225,0.2341
1969-02-14,0.0256,-0.1128,-0.2324,0.0643,0.0406,0.0524
1969-02-17,0.0256,-1.2787,-0.3324,0.1153,0.2564,-0.3038
1969-02-18,0.0256,-1.1972,-0.5521,0.2377,-0.2331,0.5021
1969-02-19,0.0256,-0.8062,-0.0553,0.056,0.0471,0.1682
1969-02-20,0.0256,-0.9544,-0.4829,0.0547,-0.0463,0.0625
1969-02-24,0.0256,-1.2776,-0.6868,0.1242,0.1066,0.4776
1969-02-25,0.0256,-0.7496,-0.4457,0.1718,0.2221,0.1997
1969-02-26,0.0256,0.4105,-0.1349,-0.2173,-0.0833,-0.0686
1969-02-27,0.0256,-0.465,-0.2014,0.3118,0.4255,0.2258
1969-02-28,0.0256,-0.0502,-0.179,-0.0369,-0.12,-0.09
1969-03-03,0.024,0.1723,-0.1932,-0.0479,0.2695,0.3185
1969-03-04,0.024,0.9895,-0.0181,0.0095,0.023,-0.2302
1969-03-05,0.024,0.3342,0.0954,0.1321,-0.1395,0.3044
1969-03-06,0.024,-1.1828,-0.0337,-0.047,0.2594,0.2878
1969-03-07,0.024,-0.1833,-0.6685,0.243,-0.2182,0.2263
1969-03-10,0.024,0.3531,-0.1258,0.1223,0.0073,0.1173
1969-03-11,0.024,0.3937,0.2068,0.0173,-0.0303,-0.022
1969-03-12,0.024,-0.2897,-0.1087,0.3316,-0.0626,0.2971
1969-03-13,0.024,-0.7166,0.0314,0.2394,0.1519,0.0059
1969-03-14,0.024,-0.5156,-0.2277,0.1645,0.2685,0.2604
1969-03-17,0.024,0.2071,-0.383,-0.306,0.1464,0.0478
1969-03-18,0.024,0.2849,0.4762,-0.1057,0.2913,-0.1983
1969-03-19,0.024,0.7166,0.2,-0.2112,0.4143,0.006
1969-03-20,0.024,0.6195,0.3042,-0.4102,-0.2053,0.0022
1969-03-21,0.024,-0.2024,0.2697,0.1122,0.0539,0.3561
1969-03-24,0.024,-0.1584,0.0326,0.1136,0.1189,0.2654
1969-03-25,0.024,0.1175,-0.0615,0.3057,0.1831,0.3421
1969-03-26,0.024,0.6377,-0.1565,-0.1659,-0.0423,-0.0689
1969-03-27,0.024,0.6794,-0.0911,-0.1243,0.2708,0.0846
1969-03-28,0.024,0.3945,0.2291,-0.074,0.1598,0.0638
1969-04-01,0.0231,-0.1355,0.2417,0.2767,0.5276,-0.0892
1969-04-02,0.0231,-0.7053,0.024,-0.005,0.1445,0.1353
1969-04-03,0.0231,-0.0871,0.107,0.0386,-0.073,-0.0419
1969-04-07,0.0231,-0.8717,-0.42,0.1395,0.1424,0.1458
1969-04-08,0.0231,0.2091,-0.1141,-0.0196,-0.2357,-0.0271
1969-04-09,0.0231,0.7887,-0.1252,-0.142,0.2346,0.0318
1969-04-10,0.0231,0.4569,-0.0517,0.0598,0.2413,0.1552
1969-04-11,0.0231,0.0893,0.0515,0.0013,-0.067,-0.0551
1969-04-14,0.0231,-0.1404,-0.0954,0.2505,-0.0454,-0.2289
1969-04-15,0.0231,-0.0952,-0.0141,0.0995,0.2573,0.0925
1969-04-16,0.0231,-0.8986,0.1718,0.1748,-0.1191,0.1535
1969-04-17,0.0231,0.1173,-0.05,0.1763,-0.0536,-0.1307
1969-04-18,0.0231,0.388,-0.0881,-0.0865,-0.0245,0.0517
1969-04-21,0.0231,-0.7682,-0.4181,0.3506,0.2633,0.422
1969-04-22,0.0231,0.167,-0.3832,0.0208,-0.1304,-0.2174
1969-04-23,0.0231,0.1021,0.3874,-0.357,0.0699,0.0668
1969-04-24,0.0231,0.4216,0.0974,-0.1731,0.2496,-0.2267
1969-04-25,0.0231,0.4475,-0.0193,-0.2506,-0.2782,0.0038
1969-04-28,0.0231,0.3439,0.0802,0.068,0.5676,0.0549
1969-04-29,0.0231,0.8343,0.2308,-0.068,0.1122,0.0713
1969-04-30,0.0231,0.8603,0.2222,-0.0365,0.1498,-0.5454
1969-05-01,0.0248,-0.1024,0.076,0.3753,-0.2276,0.1535
1969-05-02,0.0248,0.4632,0.0342,-0.0487,0.0352,0.0059
1969-05-05,0.0248,0.4506,0.2661,0.0488,0.2792,0.1791
1969-05-06,0.0248,0.4505,0.0255,-0.2036,-0.1296,-0.1333
1969-05-07,0.0248,-0.2082,0.048,-0.028,-0.2706,-0.3193
1969-05-08,0.0248,0.3369,-0.1083,-0.1085,0.0612,-0.0084
1969-05-09,0.0248,0.089,-0.1886,0.3601,-0.0535,0.178
1969-05-12,0.0248,-0.2008,-0.198,0.5049,0.393,-0.0013
1969-05-13,0.0248,0.4012,-0.0863,-0.0006,0.1088,-0.0055
1969-05-14,0.0248,0.6831,-0.2134,0.0189,0.056,-0.1307
1969-05-15,0.0248,-0.3054,0.0997,0.042,-0.1323,-0.0708
1969-05-16,0.0248,0.0186,-0.2598,-0.0033,0.0635,0.1816
1969-05-19,0.0248,-0.8775,0.2863,0.1304,-0.169,-0.1283
1969-05-20,0.0248,-0.8459,0.2487,0.0646,0.1646,-0.1766
1969-05-21,0.0248,0.4184,0.0675,0.1516,-0.0486,-0.4807
1969-05-22,0.0248,0.184,0.1034,0.1129,0.0477,0.5595
1969-05-23,0.0248,-0.0253,-0.0201,0.1525,0.3671,0.6342
1969-05-26,0.0248,-0.206,-0.0718,-0.1399,0.0127,-0.0323
1969-05-27,0.0248,-0.7928,-0.0408,-0.116,0.0286,-0.2289
1969-05-28,0.0248,-0.2662,0.2545,-0.1741,-0.2714,-0.0226
1969-05-29,0.0248,0.2246,0.044,0.2466,-0.3872,-0.2058
1969-06-02,0.0244,-0.5397,0.0083,-0.1915,-0.0588,0.191
1969-06-03,0.0244,-0.3351,-0.2218,0.175,0.1549,-0.2375
1969-06-04,0.0244,-0.052,0.0093,-0.0224,0.0584,-0.0828
1969-06-05,0.0244,0.0756,-0.2004,-0.1522,0.2417,-0.2114
1969-06-06,0.0244,-0.6874,-0.0392,0.1962,0.5339,0.2645
1969-06-09,0.0244,-0.9747,-0.2074,0.0881,0.2552,0.2608
1969-06-10,0.0244,-0.7872,-0.0656,0.1521,-0.0242,-0.0082
1969-06-11,0.0244,-0.9999,-0.3776,0.1159,-0.0738,0.119
1969-06-12,0.0244,-1.4158,-0.5183,-0.2088,-0.0548,0.017
1969-06-13,0.0244,0.3048,-0.1811,-0.1507,-0.0051,-0.1314
1969-06-16,0.0244,-0.3966,-0.2793,-0.2544,0.2871,0.5717
1969-06-17,0.0244,-0.5258,-0.6065,0.2173,0.3724,0.2143
1969-06-18,0.0244,-0.2226,-0.0993,-0.1301,0.3262,0.3078
1969-06-19,0.0244,-0.8701,-1.0152,0.5033,0.196,0.6155
1969-06-20,0.0244,-0.7371,-0.5341,0.2855,0.4747,0.7248
1969-06-23,0.0244,-0.6587,-0.8669,0.029,0.3616,0.016
1969-06-24,0.0244,1.0942,0.0877,-0.2494,0.0434,-0.0417
1969-06-25,0.0244,-0.4048,-0.1225,0.027,0.201,0.4013
1969-06-26,0.0244,0.1703,-0.1786,-0.4555,0.2501,-0.2021
1969-06-27,0.0244,0.0765,0.0699,-0.2132,0.2078,0.0508
1969-06-30,0.0244,0.4574,0.2563,-0.3683,-0.2223,-0.2299
1969-07-01,0.0262,0.4544,0.0983,-0.5613,-0.6878,-0.6398
1969-07-02,0.0262,0.8554,0.3474,-0.2114,0.3659,0.2065
1969-07-03,0.0262,0.7416,0.4518,-0.1601,-0.113,-0.0481
1969-07-07,0.0262,-0.6827,0.2433,0.3899,0.4516,0.8636
1969-07-08,0.0262,-1.3813,0.0559,0.4676,0.0922,0.354
1969-07-09,0.0262,-0.7972,-0.0862,0.4024,0.0814,0.0027
1969-07-10,0.0262,-1.6064,-0.3191,0.451,0.2131,0.4924
1969-07-11,0.0262,0.2866,-0.3645,0.1815,0.3789,0.557
1969-07-14,0.0262,-1.37,-0.1385,0.5077,-0.0304,0.6311
1969-07-15,0.0262,-0.4336,-0.5281,-0.1253,0.3042,0.1132
1969-07-16,0.0262,1.0651,-0.0599,-0.2613,-0.2641,-0.388
1969-07-17,0.0262,0.525,-0.2383,0.1776,0.3598,0.0982
1969-07-18,0.0262,-0.7843,0.3205,0.0175,-0.1301,0.089
1969-07-22,0.0262,-1.5734,0.3081,0.5749,0.5126,0.8946
1969-07-23,0.0262,-0.5285,-0.7503,-0.3047,0.0505,-0.0816
1969-07-24,0.0262,-0.4231,0.0876,0.377,0.4297,0.2909
1969-07-25,0.0262,-1.0371,-0.1773,0.7462,0.4784,0.7768
1969-07-28,0.0262,-2.2538,-1.3803,0.7881,0.4783,1.254
1969-07-29,0.0262,-0.9284,-1.1142,0.28,-0.1062,0.0114
1969-07-30,0.0262,0.5233,0.0681,-0.8118,-0.4223,-0.6662
1969-07-31,0.0262,2.2177,0.132,-0.7021,-0.211,-1.0964
1969-08-01,0.028,1.9622,0.6812,-0.8518,-0.2506,-0.5593
1969-08-04,0.028,-0.5357,0.2557,0.4601,0.367,-0.0078
1969-08-05,0.028,0.4196,-0.4608,-0.5744,0.3372,0.1872
1969-08-06,0.028,0.6475,-0.1573,-0.3069,-0.0567,-0.2211
1969-08-07,0.028,0.0836,0.0536,0.073,0.0649,0.1293
1969-08-08,0.028,-0.0305,0.0957,0.1621,0.1012,0.1028
1969-08-11,0.028,-0.598,0.1241,0.0516,0.0654,-0.0834
1969-08-12,0.028,-0.8266,0.0035,0.0303,0.4546,0.3876
1969-08-13,0.028,0.0224,-0.2653,-0.6103,-0.111,-0.1411
1969-08-14,0.028,0.7494,0.2472,-0.5258,-0.1256,-0.5408
1969-08-15,0.028,0.809,-0.2306,0.0667,0.2819,-0.127
1969-08-18,0.028,0.7186,0.2242,-0.2271,-0.0194,-0.1095
1969-08-19,0.028,0.5369,0.2274,0.0128,-0.0573,-0.204
1969-08-20,0.028,-0.0185,0.0933,0.035,0.1253,0.194
1969-08-21,0.028,0.2441,0.1238,-0.04,0.0677,-0.1022
1969-08-22,0.028,0.6447,-0.1386,-0.3415,-0.4175,-0.2267
1969-08-25,0.028,-0.9367,0.6192,0.5273,0.0246,0.2018
1969-08-26,0.028,-0.741,-0.171,-0.0833,0.0224,0.2175
1969-08-27,0.028,0.266,-0.043,-0.2358,-0.1247,-0.2258
1969-08-28,0.028,0.4019,-0.2397,-0.0659,0.107,-0.152
1969-08-29,0.028,0.7203,-0.0683,-0.0881,-0.5054,-0.6927
1969-09-02,0.0278,-0.1062,-0.0207,0.1259,-0.0615,0.1297
1969-09-03,0.0278,-0.7099,-0.0405,0.4348,0.3394,0.1718
1969-09-04,0.0278,-0.8673,0.0959,0.2649,0.5433,0.5999
1969-09-05,0.0278,-0.6464,-0.0124,0.1218,0.1443,0.1265
1969-09-08,0.0278,-1.0681,0.1486,0.5819,0.4402,0.6783
1969-09-09,0.0278,0.7417,-0.3849,-0.6985,-0.1069,0.0442
1969-09-10,0.0278,1.6431,-0.5849,-0.6513,-0.4122,-0.9064
1969-09-11,0.0278,-0.7002,0.4163,0.2856,0.0576,0.3367
1969-09-12,0.0278,0.0583,-0.234,-0.2253,-0.2191,-0.0795
1969-09-15,0.0278,0.6201,-0.1827,-0.1654,-0.0478,-0.3861
1969-09-16,0.0278,0.1173,0.2397,0.1039,0.4335,0.5334
1969-09-17,0.0278,-0.313,0.1851,-0.0394,0.2816,0.3023
1969-09-18,0.0278,0.2809,-0.2009,-0.2182,-0.1547,0.203
1969-09-19,0.0278,0.3523,0.1151,-0.2633,-0.1298,-0.0543
1969-09-22,0.0278,0.4088,-0.1847,-0.2811,0.5868,0.2505
1969-09-23,0.0278,-0.0121,0.4411,-0.1339,0.0589,0.1537
1969-09-24,0.0278,-0.1883,0.2251,-0.2006,0.0625,-0.0491
1969-09-25,0.0278,-0.7489,0.3843,0.939,0.0566,0.5553
1969-09-26,0.0278,-0.6998,0.186,0.0448,-0.0091,0.1245
1969-09-29,0.0278,-0.7302,-0.1026,0.2644,0.0658,0.1459
1969-09-30,0.0278,-0.3136,0.1754,-0.2392,0.158,-0.0963
1969-10-01,0.0248,-0.6298,0.1012,0.0872,0.1134,0.3759
1969-10-02,0.0248,0.8564,-0.23,-0.593,-0.5489,-0.6378
1969-10-03,0.0248,-0.08,-0.0729,-0.0399,0.2341,-0.1433
1969-10-06,0.0248,0.1716,-0.1965,-0.5979,-0.0742,-0.2275
1969-10-07,0.0248,-0.2324,0.0291,0.1126,0.3638,0.4233
1969-10-08,0.0248,-0.5302,0.0955,0.1092,0.3496,0.5431
1969-10-09,0.0248,0.3302,-0.5008,-0.2864,0.0656,0.0218
1969-10-10,0.0248,0.6452,0.2173,-0.3519,-0.141,-0.967
1969-10-13,0.0248,1.2482,0.373,-0.5501,-0.6689,-0.569
1969-10-14,0.0248,1.2816,0.1601,-0.0691,-0.3612,0.0056
1969-10-15,0.0248,0.0441,0.7562,0.641,0.251,-0.0319
1969-10-16,0.0248,0.692,0.3946,0.3071,0.0756,-0.1829
1969-10-17,0.0248,-0.0885,0.333,0.0499,-0.1944,-0.1397
1969-10-20,0.0248,0.305,0.3988,-0.1507,-0.213,0.1695
1969-10-21,0.0248,0.7964,0.2994,-0.0714,0.0111,-0.0924
1969-10-22,0.0248,0.6118,-0.1027,0.2896,-0.2475,0.0632
1969-10-23,0.0248,-0.3342,0.144,0.1965,0.1906,0.2129
1969-10-24,0.0248,0.6894,-0.0305,-0.2548,0.0302,-0.2849
1969-10-27,0.0248,-0.1015,0.4809,-0.4107,0.0252,0.1219
1969-10-28,0.0248,-0.3055,-0.0999,0.245,-0.1929,-0.182
1969-10-29,0.0248,-0.9007,0.1003,0.4977,0.0817,0.4424
1969-10-30,0.0248,0.1729,-0.0414,-0.2998,-0.5119,0.0798
1969-10-31,0.0248,0.3395,0.0736,-0.2236,0.3711,-0.0546
1969-11-03,0.0289,-0.0726,-0.1858,0.2585,0.0712,0.1458
1969-11-04,0.0289,0.0674,-0.0075,-0.5211,-0.0744,-0.1309
1969-11-05,0.0289,0.4594,-0.13,0.2223,0.1254,-0.181
1969-11-06,0.0289,0.1367,0.1399,0.0702,0.0165,-0.1738
1969-11-07,0.0289,0.6495,0.1077,0.1309,0.4414,0.4812
1969-11-10,0.0289,0.0619,-0.2789,0.2558,0.1137,0.4142
1969-11-11,0.0289,-0.3735,0.0364,0.1959,0.3135,0.5377
1969-11-12,0.0289,-0.1734,-0.1427,-0.0677,-0.0078,0.1442
1969-11-13,0.0289,-0.5903,-0.1885,0.0223,0.0923,0.4895
1969-11-14,0.0289,-0.4326,-0.0485,0.185,0.1215,-0.0153
1969-11-17,0.0289,-0.7899,-0.1654,0.2016,0.5149,0.4241
1969-11-18,0.0289,-0.0935,-0.4766,0.0947,0.0394,-0.1454
1969-11-19,0.0289,-0.5468,-0.0359,0.4188,0.22,0.141
1969-11-20,0.0289,-1.1257,-0.3897,0.3351,0.1488,0.2642
1969-11-21,0.0289,-0.6903,-0.1472,0.1637,-0.0841,0.1388
1969-11-24,0.0289,-1.083,-0.2775,0.0862,0.5165,0.4067
1969-11-25,0.0289,-0.2514,0.2177,-0.6395,-0.0223,-0.247
1969-11-26,0.0289,0.3595,-0.1638,-0.5941,0.1146,-0.079
1969-11-28,0.0289,0.6364,0.1262,-0.7344,0.0889,-0.2641
1969-12-01,0.0265,-0.7549,-0.1811,0.3811,0.3853,0.6335
1969-12-02,0.0265,-0.6763,-0.1642,0.2858,0.4436,0.6614
1969-12-03,0.0265,-1.2319,-0.4406,0.4006,0.4991,0.7932
1969-12-04,0.0265,0.4064,-0.2431,-0.5594,0.1928,-0.454
1969-12-05,0.0265,-0.3869,-0.0681,0.7398,0.5414,0.4128
1969-12-08,0.0265,-1.2668,-0.0398,0.4839,0.6557,0.7976
1969-12-09,0.0265,-0.1959,-0.4474,-0.0828,0.2069,0.3118
1969-12-10,0.0265,-0.0643,-0.0464,-0.4418,0.2603,0.2085
1969-12-11,0.0265,0.0742,-0.1171,0.0063,0.3815,-0.112
1969-12-12,0.0265,0.3038,-0.0418,-0.0987,0.3379,-0.0916
1969-12-15,0.0265,-0.2841,-0.0485,-0.2116,0.1635,-0.5274
1969-12-16,0.0265,-0.994,-0.3031,-0.1343,0.0709,-0.103
1969-12-17,0.0265,-0.5351,-0.2246,0.0035,0.1199,0.2857
1969-12-18,0.0265,1.593,-0.5724,-0.6021,-0.089,0.0405
